SalesOrderId,OrderDate,DueDate,ShipDate,CustomerId,SalesTerritoryId,ShipToName,ShipToAddressLine1,ShipToAddresLine2,ShipToCity,ShipToPostalCode,ShipToRegion,ShipToCountry
61920,2013-12-10 00:00:00,2013-12-22 00:00:00,2013-12-17 00:00:00,11766,9,Candace Raman,1060 Mcelroy Court,,South Melbourne,3205,VIC,Australia
61921,2013-12-10 00:00:00,2013-12-22 00:00:00,2013-12-17 00:00:00,23320,9,Kendra Gomez,4008 Tosca Way,,Sydney,1002,NSW,Australia
61922,2013-12-11 00:00:00,2013-12-23 00:00:00,2013-12-18 00:00:00,19098,9,Xavier Evans,4884 Maria Vega Court,,Coffs Harbour,2450,NSW,Australia
61923,2013-12-11 00:00:00,2013-12-23 00:00:00,2013-12-18 00:00:00,18270,9,Rachael Rana,5637 Boyd Road,,Wollongong,2500,NSW,Australia
61924,2013-12-11 00:00:00,2013-12-23 00:00:00,2013-12-18 00:00:00,25233,9,Nathaniel Ward,558 Levee Rd.,,Warrnambool,3280,VIC,Australia
61925,2013-12-11 00:00:00,2013-12-23 00:00:00,2013-12-18 00:00:00,19324,7,Tanya Blanco,8, avenue de Norvege,,Paris,75012,75 ,France
61926,2013-12-11 00:00:00,2013-12-23 00:00:00,2013-12-18 00:00:00,11253,6,José Hernandez,5703 Donald Dr.,,Victoria,V8V,BC ,Canada
61927,2013-12-11 00:00:00,2013-12-23 00:00:00,2013-12-18 00:00:00,11253,6,José Hernandez,5703 Donald Dr.,,Victoria,V8V,BC ,Canada
61928,2013-12-11 00:00:00,2013-12-23 00:00:00,2013-12-18 00:00:00,11502,6,Jared Peterson,6878 Dublin,,Shawnee,V8Z 4N5,BC ,Canada
61929,2013-12-11 00:00:00,2013-12-23 00:00:00,2013-12-18 00:00:00,11181,4,Devin Martin,1085 Greenbelt Way,Unit B-105,Los Angeles,90012,CA ,United States
61930,2013-12-11 00:00:00,2013-12-23 00:00:00,2013-12-18 00:00:00,28009,4,Arianna Washington,5323 Stanford St,,La Jolla,92806,CA ,United States
61931,2013-12-11 00:00:00,2013-12-23 00:00:00,2013-12-18 00:00:00,27619,4,Joseph Lee,8713 Yosemite Ct.,,Chula Vista,91910,CA ,United States
61932,2013-12-11 00:00:00,2013-12-23 00:00:00,2013-12-18 00:00:00,13268,6,Katherine Parker,7695 Pastel Drive,,Victoria,V8V,BC ,Canada
61933,2013-12-11 00:00:00,2013-12-23 00:00:00,2013-12-18 00:00:00,21771,4,Sheena Shen,2109 Harvey Way,,Chula Vista,91910,CA ,United States
61934,2013-12-11 00:00:00,2013-12-23 00:00:00,2013-12-18 00:00:00,17410,6,Morgan Lewis,2118 Court Lane,,Victoria,V8V,BC ,Canada
61935,2013-12-11 00:00:00,2013-12-23 00:00:00,2013-12-18 00:00:00,20128,1,Ian Miller,6076 Citrus Ave,,Woodburn,97071,OR ,United States
61936,2013-12-11 00:00:00,2013-12-23 00:00:00,2013-12-18 00:00:00,17432,1,Mariah Peterson,9362 Akyn Rock Drive,,Portland,97205,OR ,United States
61937,2013-12-11 00:00:00,2013-12-23 00:00:00,2013-12-18 00:00:00,16154,4,Jennifer Scott,5682 Leslie Avenue,,San Francisco,94109,CA ,United States
61938,2013-12-11 00:00:00,2013-12-23 00:00:00,2013-12-18 00:00:00,13876,4,Sebastian Murphy,7754 Camino Peral,,Chula Vista,91910,CA ,United States
61939,2013-12-11 00:00:00,2013-12-23 00:00:00,2013-12-18 00:00:00,15712,10,Whitney Chandra,2237 Buena Vista Ave.,,London,SW1P 2NU,ENG,United Kingdom
61940,2013-12-11 00:00:00,2013-12-23 00:00:00,2013-12-18 00:00:00,20968,10,Arturo Yuan,2152 Roan Lane,,York,YO15,ENG,United Kingdom
61941,2013-12-11 00:00:00,2013-12-23 00:00:00,2013-12-18 00:00:00,24576,10,Jake Hu,3406 Raven Court,,Leeds,LE18,ENG,United Kingdom
61942,2013-12-11 00:00:00,2013-12-23 00:00:00,2013-12-18 00:00:00,23956,8,Morgan Coleman,Erlenweg 2,,Ingolstadt,85049,BY ,Germany
61943,2013-12-11 00:00:00,2013-12-23 00:00:00,2013-12-18 00:00:00,24188,10,Charles Turner,9040 Pierce,,Cheltenham,GL50,ENG,United Kingdom
61944,2013-12-11 00:00:00,2013-12-23 00:00:00,2013-12-18 00:00:00,26410,7,Franklin Goel,2155, avenue Foch,,Saint Germain en Laye,78100,78 ,France
61945,2013-12-11 00:00:00,2013-12-23 00:00:00,2013-12-18 00:00:00,12166,6,Jared Rogers,1261 Sierrawood Court,,N. Vancouver,V7L 4J4,BC ,Canada
61946,2013-12-11 00:00:00,2013-12-23 00:00:00,2013-12-18 00:00:00,17374,6,Jason Diaz,8734 Oxford Place,,Vancouver,V7L 4J4,BC ,Canada
61947,2013-12-11 00:00:00,2013-12-23 00:00:00,2013-12-18 00:00:00,12971,4,Carl Nara,4945 Pennsylvania Blvd.,,Colma,94014,CA ,United States
61948,2013-12-11 00:00:00,2013-12-23 00:00:00,2013-12-18 00:00:00,14576,1,Anna Price,3884 Beauty Street,,Renton,98055,WA ,United States
61949,2013-12-11 00:00:00,2013-12-23 00:00:00,2013-12-18 00:00:00,15906,6,Kaitlyn Lewis,3192 Shore Rd.,,Sooke,V0,BC ,Canada
61950,2013-12-11 00:00:00,2013-12-23 00:00:00,2013-12-18 00:00:00,14601,4,Nicolas Rai,7554 Grammercy Lane,,Concord,94519,CA ,United States
61951,2013-12-11 00:00:00,2013-12-23 00:00:00,2013-12-18 00:00:00,14471,4,Gabriel Gonzalez,8867 Terranova Drive,,San Carlos,94070,CA ,United States
61952,2013-12-11 00:00:00,2013-12-23 00:00:00,2013-12-18 00:00:00,14451,4,Tyler Moore,9564 Wiget Lane,,Lakewood,90712,CA ,United States
61953,2013-12-11 00:00:00,2013-12-23 00:00:00,2013-12-18 00:00:00,15846,6,Julian Flores,4194 Baywood Drive,,Metchosin,V9,BC ,Canada
61954,2013-12-11 00:00:00,2013-12-23 00:00:00,2013-12-18 00:00:00,28557,10,Casey Alvarez,5438 Sharon Place,,Kirkby,KB9,ENG,United Kingdom
61955,2013-12-11 00:00:00,2013-12-23 00:00:00,2013-12-18 00:00:00,25758,8,Leslie Gutierrez,Klara Straße 84,,Hamburg,20354,HH ,Germany
61956,2013-12-11 00:00:00,2013-12-23 00:00:00,2013-12-18 00:00:00,20452,9,Kelli Xie,9870 Santa Maria Ct.,,Sunbury,3429,VIC,Australia
61957,2013-12-11 00:00:00,2013-12-23 00:00:00,2013-12-18 00:00:00,20614,9,Gregory Shan,2801 San Ramon Road,,Newcastle,2300,NSW,Australia
61958,2013-12-11 00:00:00,2013-12-23 00:00:00,2013-12-18 00:00:00,25218,9,Christy Sun,2314 Chelsea Way,,Geelong,3220,VIC,Australia
61959,2013-12-11 00:00:00,2013-12-23 00:00:00,2013-12-18 00:00:00,24504,9,Eddie Navarro,7311 Blackridge Dr.,,Lane Cove,1597,NSW,Australia
61960,2013-12-11 00:00:00,2013-12-23 00:00:00,2013-12-18 00:00:00,25231,9,Olivia Moore,2856 High St.,,Wollongong,2500,NSW,Australia
61961,2013-12-11 00:00:00,2013-12-23 00:00:00,2013-12-18 00:00:00,23276,4,Vincent Zhou,6322 Springwood Way,,Bellflower,90706,CA ,United States
61962,2013-12-11 00:00:00,2013-12-23 00:00:00,2013-12-18 00:00:00,25990,1,Jenna Parker,8311 Roland Drive,,Portland,97205,OR ,United States
61963,2013-12-11 00:00:00,2013-12-23 00:00:00,2013-12-18 00:00:00,26060,4,Kyle Edwards,744 Ohara Avenue,,San Gabriel,91776,CA ,United States
61964,2013-12-11 00:00:00,2013-12-23 00:00:00,2013-12-18 00:00:00,22749,1,Miranda Patterson,3630 Second Avenue,,Port Orchard,98366,WA ,United States
61965,2013-12-11 00:00:00,2013-12-23 00:00:00,2013-12-18 00:00:00,20682,4,John Davis,6011 Driftwood Dr.,,Grossmont,91941,CA ,United States
61966,2013-12-11 00:00:00,2013-12-23 00:00:00,2013-12-18 00:00:00,24051,10,Colleen Nath,333 Merced Circle,,Stoke-on-Trent,AS23,ENG,United Kingdom
61967,2013-12-11 00:00:00,2013-12-23 00:00:00,2013-12-18 00:00:00,24101,10,Kaitlyn Anderson,7419 Donaleen Ct.,,Watford,WA3,ENG,United Kingdom
61968,2013-12-11 00:00:00,2013-12-23 00:00:00,2013-12-18 00:00:00,11896,9,Frank Carlson,8851 Northridge Dr.,,Springwood,2777,NSW,Australia
61969,2013-12-11 00:00:00,2013-12-23 00:00:00,2013-12-18 00:00:00,11900,9,Byron Carlson,4002 Fawn Glen Circle,,Newcastle,2300,NSW,Australia
61970,2013-12-11 00:00:00,2013-12-23 00:00:00,2013-12-18 00:00:00,27877,9,Rebekah Dominguez,2028 Revision Dr.,,Warrnambool,3280,VIC,Australia
61971,2013-12-11 00:00:00,2013-12-23 00:00:00,2013-12-18 00:00:00,27501,9,Darren Alonso,3265 E. 62nd Street,,Lavender Bay,2060,NSW,Australia
61972,2013-12-12 00:00:00,2013-12-24 00:00:00,2013-12-19 00:00:00,11882,1,Patrick Stewart,2880 Ponderosa Dr.,,Seattle,98104,WA ,United States
61973,2013-12-12 00:00:00,2013-12-24 00:00:00,2013-12-19 00:00:00,16704,9,Karla Chavez,699 Hummingbird Ct.,,Lane Cove,1597,NSW,Australia
61974,2013-12-12 00:00:00,2013-12-24 00:00:00,2013-12-19 00:00:00,16711,9,Jorge Zhao,7527 Eola,,North Sydney,2055,NSW,Australia
61975,2013-12-12 00:00:00,2013-12-24 00:00:00,2013-12-19 00:00:00,21971,9,Warren Shan,6144 Rising Dawn Way,,Gold Coast,4217,QLD,Australia
61976,2013-12-12 00:00:00,2013-12-24 00:00:00,2013-12-19 00:00:00,12038,9,George Vance,1314 Skyline Dr.,,Darlinghurst,2010,NSW,Australia
61977,2013-12-12 00:00:00,2013-12-24 00:00:00,2013-12-19 00:00:00,11116,9,Clinton Carlson,7943 Cunha Ct.,,Sydney,1002,NSW,Australia
61978,2013-12-12 00:00:00,2013-12-24 00:00:00,2013-12-19 00:00:00,27491,9,Maurice Luo,2855 Playa,,Matraville,2036,NSW,Australia
61979,2013-12-12 00:00:00,2013-12-24 00:00:00,2013-12-19 00:00:00,24870,10,Taylor Morgan,9613 Camino Royale,,Oxford,OX1,ENG,United Kingdom
61980,2013-12-12 00:00:00,2013-12-24 00:00:00,2013-12-19 00:00:00,17632,10,Jimmy Serrano,2779 Ramsay Circle,,Berkshire,RG11 5TP,ENG,United Kingdom
61981,2013-12-12 00:00:00,2013-12-24 00:00:00,2013-12-19 00:00:00,16054,10,Hector Ortega,3601 Stinson,,Wokingham,RG41 1QW,ENG,United Kingdom
61982,2013-12-12 00:00:00,2013-12-24 00:00:00,2013-12-19 00:00:00,11501,6,Brandy Chandra,7089 Monti Circle,,Cliffside,V8Y 1L1,BC ,Canada
61983,2013-12-12 00:00:00,2013-12-24 00:00:00,2013-12-19 00:00:00,27648,1,Chase Rogers,1862 Court Lane,,Walla Walla,99362,WA ,United States
61984,2013-12-12 00:00:00,2013-12-24 00:00:00,2013-12-19 00:00:00,16247,6,Anna Brown,7627 Hidden Oak Ct.,,Sooke,V0,BC ,Canada
61985,2013-12-12 00:00:00,2013-12-24 00:00:00,2013-12-19 00:00:00,24263,4,Brooke Brooks,1994 South Villa Way,,La Jolla,92806,CA ,United States
61986,2013-12-12 00:00:00,2013-12-24 00:00:00,2013-12-19 00:00:00,23333,1,Steve Sun,7511 Cooper Dr.,,Beaverton,97005,OR ,United States
61987,2013-12-12 00:00:00,2013-12-24 00:00:00,2013-12-19 00:00:00,24261,4,Emma Jones,5123 Gumwood,,Concord,94519,CA ,United States
61988,2013-12-12 00:00:00,2013-12-24 00:00:00,2013-12-19 00:00:00,21724,4,Mandy Yang,33 RiverRock Dr,,Concord,94519,CA ,United States
61989,2013-12-12 00:00:00,2013-12-24 00:00:00,2013-12-19 00:00:00,21692,1,Savannah Ward,6149 Everett Court,,Yakima,98901,WA ,United States
61990,2013-12-12 00:00:00,2013-12-24 00:00:00,2013-12-19 00:00:00,13289,6,Alexandria Coleman,6652 Birch Park Rd,,Cliffside,V8Y 1L1,BC ,Canada
61991,2013-12-12 00:00:00,2013-12-24 00:00:00,2013-12-19 00:00:00,27633,6,Richard Russell,8155 Arnold Dr.,,Victoria,V8V,BC ,Canada
61992,2013-12-12 00:00:00,2013-12-24 00:00:00,2013-12-19 00:00:00,21725,6,Gabrielle Cannata,8607 Pineview Lane,,Victoria,V8V,BC ,Canada
61993,2013-12-12 00:00:00,2013-12-24 00:00:00,2013-12-19 00:00:00,13902,4,Jeremiah Simmons,3725 Odin Dr.,,Concord,94519,CA ,United States
61994,2013-12-12 00:00:00,2013-12-24 00:00:00,2013-12-19 00:00:00,18081,6,Amanda Parker,1130 Fillet Ave.,,Port Hammond,V6B 3P7,BC ,Canada
61995,2013-12-12 00:00:00,2013-12-24 00:00:00,2013-12-19 00:00:00,19507,7,Raul Shen,51, impasse Ste-Madeleine,,Paris,75013,75 ,France
61996,2013-12-12 00:00:00,2013-12-24 00:00:00,2013-12-19 00:00:00,27938,10,Ricky Serrano,1226 Linden Lane,,London,W1N 9FA,ENG,United Kingdom
61997,2013-12-12 00:00:00,2013-12-24 00:00:00,2013-12-19 00:00:00,11795,4,Nicole Thomas,4303 Athene Drive,,Downey,90241,CA ,United States
61998,2013-12-12 00:00:00,2013-12-24 00:00:00,2013-12-19 00:00:00,11858,4,Jordan Coleman,8005 Ranchhand Court,,San Gabriel,91776,CA ,United States
61999,2013-12-12 00:00:00,2013-12-24 00:00:00,2013-12-19 00:00:00,11342,7,Marshall Wang,68062, rue des Grands Champs,,Boulogne-sur-Mer,62200,62 ,France
62000,2013-12-12 00:00:00,2013-12-24 00:00:00,2013-12-19 00:00:00,13331,4,Lauren Diaz,6951 Harmony Way,,Imperial Beach,91932,CA ,United States
62001,2013-12-12 00:00:00,2013-12-24 00:00:00,2013-12-19 00:00:00,14867,6,Lauren Richardson,7185 St George Dr,,Oak Bay,V8P,BC ,Canada
62002,2013-12-12 00:00:00,2013-12-24 00:00:00,2013-12-19 00:00:00,15908,4,David Wilson,3627 Creekside Drive,,Imperial Beach,91932,CA ,United States
62003,2013-12-12 00:00:00,2013-12-24 00:00:00,2013-12-19 00:00:00,14485,4,Bailey Stewart,5823 Trail Way,# 208,Redwood City,94063,CA ,United States
62004,2013-12-12 00:00:00,2013-12-24 00:00:00,2013-12-19 00:00:00,15905,6,Taylor Taylor,613 Lakehurst Dr.,,Langley,V3A 4R2,BC ,Canada
62005,2013-12-12 00:00:00,2013-12-24 00:00:00,2013-12-19 00:00:00,12042,1,Alex Carter,7468 Lindley Ct.,,Yakima,98901,WA ,United States
62006,2013-12-12 00:00:00,2013-12-24 00:00:00,2013-12-19 00:00:00,24201,7,Olivia Gonzales,16, rue Surcouf,,Chatou,78400,78 ,France
62007,2013-12-12 00:00:00,2013-12-24 00:00:00,2013-12-19 00:00:00,23433,9,Pedro Muñoz,5201 Dumbarton Street,,Hobart,7001,TAS,Australia
62008,2013-12-12 00:00:00,2013-12-24 00:00:00,2013-12-19 00:00:00,24505,9,Clifford Gonzalez,8612 Pembrook Court,,Perth,6006,SA ,Australia
62009,2013-12-12 00:00:00,2013-12-24 00:00:00,2013-12-19 00:00:00,13647,9,Armando Alonso,9806 North Star Dr.,,East Brisbane,4169,QLD,Australia
62010,2013-12-12 00:00:00,2013-12-24 00:00:00,2013-12-19 00:00:00,13649,9,Rebekah Suarez,Pascalstr 646,,Townsville,4810,QLD,Australia
62011,2013-12-12 00:00:00,2013-12-24 00:00:00,2013-12-19 00:00:00,23819,6,Vanessa Washington,5210 Lillian Dr,,Vancouver,V7L 4J4,BC ,Canada
62012,2013-12-12 00:00:00,2013-12-24 00:00:00,2013-12-19 00:00:00,25943,4,Brianna McDonald,5765 Mellowood St.,,Novato,94947,CA ,United States
62013,2013-12-12 00:00:00,2013-12-24 00:00:00,2013-12-19 00:00:00,22234,6,Katherine Gonzalez,9424 Oakgrove,,Shawnee,V8Z 4N5,BC ,Canada
62014,2013-12-12 00:00:00,2013-12-24 00:00:00,2013-12-19 00:00:00,25979,1,Miguel Edwards,5090 Pepper Way,,Beaverton,97005,OR ,United States
62015,2013-12-12 00:00:00,2013-12-24 00:00:00,2013-12-19 00:00:00,20437,4,Gabriella Howard,5197 Camino Ricardo,,West Covina,91791,CA ,United States
62016,2013-12-12 00:00:00,2013-12-24 00:00:00,2013-12-19 00:00:00,20145,7,Fernando Lee,63, allée des Princes,,Chatou,78400,78 ,France
62017,2013-12-12 00:00:00,2013-12-24 00:00:00,2013-12-19 00:00:00,12807,8,Nina Kumar,Altendorfer Straße 5,,Offenbach,63009,SL ,Germany
62018,2013-12-12 00:00:00,2013-12-24 00:00:00,2013-12-19 00:00:00,11906,9,Gabriella Sanders,4938 Nightingale Drive,,Brisbane,4000,QLD,Australia
62019,2013-12-12 00:00:00,2013-12-24 00:00:00,2013-12-19 00:00:00,14224,9,Tamara She,5002 Starflower Dr.,,Lane Cove,1597,NSW,Australia
62020,2013-12-12 00:00:00,2013-12-24 00:00:00,2013-12-19 00:00:00,11767,9,Meagan Madan,8250 11th Avenue,,Hawthorne,4171,QLD,Australia
62021,2013-12-12 00:00:00,2013-12-24 00:00:00,2013-12-19 00:00:00,23100,9,Christy Raje,6694 Trasher Road,,Brisbane,4000,QLD,Australia
62022,2013-12-13 00:00:00,2013-12-25 00:00:00,2013-12-20 00:00:00,11507,6,Isabella Russell,2427 Pastime Dr,,Victoria,V8V,BC ,Canada
62023,2013-12-13 00:00:00,2013-12-25 00:00:00,2013-12-20 00:00:00,11370,9,Alicia Xu,3743 Grenadine Way,,South Melbourne,3205,VIC,Australia
62024,2013-12-13 00:00:00,2013-12-25 00:00:00,2013-12-20 00:00:00,22177,9,Meghan Suarez,5236 Clayton Road,,Port Macquarie,2444,NSW,Australia
62025,2013-12-13 00:00:00,2013-12-25 00:00:00,2013-12-20 00:00:00,18727,9,Hailey Hernandez,5222 Michael Lance,,Melbourne,3000,VIC,Australia
62026,2013-12-13 00:00:00,2013-12-25 00:00:00,2013-12-20 00:00:00,17061,9,Brandi Alonso,9442 Thors Bay Road,,Silverwater,2264,NSW,Australia
62027,2013-12-13 00:00:00,2013-12-25 00:00:00,2013-12-20 00:00:00,15146,9,Adriana Sara,6358 Parkview Court,,Lane Cove,1597,NSW,Australia
62028,2013-12-13 00:00:00,2013-12-25 00:00:00,2013-12-20 00:00:00,14665,9,Jesse King,7832 Military East,,Warrnambool,3280,VIC,Australia
62029,2013-12-13 00:00:00,2013-12-25 00:00:00,2013-12-20 00:00:00,17327,9,Jamie Zhou,2192 Pacifica Ave,,Cloverdale,6105,SA ,Australia
62030,2013-12-13 00:00:00,2013-12-25 00:00:00,2013-12-20 00:00:00,14516,9,Tommy Lal,2110 Elm St.,,Malabar,2036,NSW,Australia
62031,2013-12-13 00:00:00,2013-12-25 00:00:00,2013-12-20 00:00:00,19626,9,Bradley Anand,4346 Via Rerrari,,Goulburn,2580,NSW,Australia
62032,2013-12-13 00:00:00,2013-12-25 00:00:00,2013-12-20 00:00:00,21679,10,Drew Yuan,4684 Frigate Ct.,,Berkshire,RG11 5TP,ENG,United Kingdom
62033,2013-12-13 00:00:00,2013-12-25 00:00:00,2013-12-20 00:00:00,15624,7,Tyrone Rubio,4343, rue Léo Delibes,,Paris La Defense,92081,92 ,France
62034,2013-12-13 00:00:00,2013-12-25 00:00:00,2013-12-20 00:00:00,15085,7,Kristin Jai,88, impasse Notre-Dame,,Morangis,91420,91 ,France
62035,2013-12-13 00:00:00,2013-12-25 00:00:00,2013-12-20 00:00:00,14428,8,Cassie Andersen,Nollendorfplatz 2,,Poing,66041,SL ,Germany
62036,2013-12-13 00:00:00,2013-12-25 00:00:00,2013-12-20 00:00:00,11142,6,Eduardo Patterson,6255 Macalvey Dr.,,Langford,V9,BC ,Canada
62037,2013-12-13 00:00:00,2013-12-25 00:00:00,2013-12-20 00:00:00,28187,4,Aaron Chen,4633 Jefferson Street,,Los Angeles,90012,CA ,United States
62038,2013-12-13 00:00:00,2013-12-25 00:00:00,2013-12-20 00:00:00,26516,4,Jill Perry,6152 Del Mar Ave,,Imperial Beach,91932,CA ,United States
62039,2013-12-13 00:00:00,2013-12-25 00:00:00,2013-12-20 00:00:00,24512,4,Adrienne Jiménez,4965 Bishop Court,,Burlingame,94010,CA ,United States
62040,2013-12-13 00:00:00,2013-12-25 00:00:00,2013-12-20 00:00:00,12196,6,Alexis Miller,6600 Court Street,,Vancouver,V7L 4J4,BC ,Canada
62041,2013-12-13 00:00:00,2013-12-25 00:00:00,2013-12-20 00:00:00,17371,6,Kaylee Reed,3612 Vista Place,,Cliffside,V8Y 1L1,BC ,Canada
62042,2013-12-13 00:00:00,2013-12-25 00:00:00,2013-12-20 00:00:00,24624,4,Allison Murphy,4535 Sun Hill Lane,,Fremont,94536,CA ,United States
62043,2013-12-13 00:00:00,2013-12-25 00:00:00,2013-12-20 00:00:00,23693,4,Jacqueline Jenkins,6212 Alpine Drive,,San Francisco,94109,CA ,United States
62044,2013-12-13 00:00:00,2013-12-25 00:00:00,2013-12-20 00:00:00,14370,6,Meghan Dominguez,3610 Seal Way,,Burnaby,V3J 6Z3,BC ,Canada
62045,2013-12-13 00:00:00,2013-12-25 00:00:00,2013-12-20 00:00:00,14091,6,Logan Thomas,2524 Coggins Drive,,N. Vancouver,V7L 4J4,BC ,Canada
62046,2013-12-13 00:00:00,2013-12-25 00:00:00,2013-12-20 00:00:00,19715,4,Elijah Parker,2171 H Stagecoach Rd,,Imperial Beach,91932,CA ,United States
62047,2013-12-13 00:00:00,2013-12-25 00:00:00,2013-12-20 00:00:00,16910,6,Ryan Diaz,6058 Foothill Way,,Cliffside,V8Y 1L1,BC ,Canada
62048,2013-12-13 00:00:00,2013-12-25 00:00:00,2013-12-20 00:00:00,19011,4,Maria Cook,5818 San Rafael,,Grossmont,91941,CA ,United States
62049,2013-12-13 00:00:00,2013-12-25 00:00:00,2013-12-20 00:00:00,17547,4,Alejandro Yuan,9322 Dianda Drive,,Bellflower,90706,CA ,United States
62050,2013-12-13 00:00:00,2013-12-25 00:00:00,2013-12-20 00:00:00,14729,4,Gloria Rubio,5669 Ironwood Way,,Bellflower,90706,CA ,United States
62051,2013-12-13 00:00:00,2013-12-25 00:00:00,2013-12-20 00:00:00,22144,6,Zachary Wang,2901 Sunny Ave,,Haney,V2W 1W2,BC ,Canada
62052,2013-12-13 00:00:00,2013-12-25 00:00:00,2013-12-20 00:00:00,17213,10,Calvin Goel,2545 Boxer Blvd,,Berks,SL4 1RH,ENG,United Kingdom
62053,2013-12-13 00:00:00,2013-12-25 00:00:00,2013-12-20 00:00:00,16584,10,Devin Gray,3771 Concerto Circle,,Watford,WA3,ENG,United Kingdom
62054,2013-12-13 00:00:00,2013-12-25 00:00:00,2013-12-20 00:00:00,17712,7,Gary Blanco,3394, rue Surcouf,,Versailles,78000,78 ,France
62055,2013-12-13 00:00:00,2013-12-25 00:00:00,2013-12-20 00:00:00,19306,7,Candace Perez,34, boulevard Tremblay,,Pantin,93500,93 ,France
62056,2013-12-13 00:00:00,2013-12-25 00:00:00,2013-12-20 00:00:00,11545,7,Reginald Dominguez,88, rue Georges-Clémenceau,,Paris,75012,75 ,France
62057,2013-12-13 00:00:00,2013-12-25 00:00:00,2013-12-20 00:00:00,22390,8,Kelvin Zheng,Residenz Straße 644,Unit F,Stuttgart,70452,SL ,Germany
62058,2013-12-13 00:00:00,2013-12-25 00:00:00,2013-12-20 00:00:00,23221,8,Leonard Rai,Postfach 66 00 77,,Poing,66041,SL ,Germany
62059,2013-12-13 00:00:00,2013-12-25 00:00:00,2013-12-20 00:00:00,18619,8,Dominic Mehta,Kappellweg 664,,Salzgitter,38231,HE ,Germany
62060,2013-12-13 00:00:00,2013-12-25 00:00:00,2013-12-20 00:00:00,28879,10,Edwin Xie,5349 Keller Ridge Dr.,,Warrington,WA3 7BH,ENG,United Kingdom
62061,2013-12-13 00:00:00,2013-12-25 00:00:00,2013-12-20 00:00:00,22556,7,Oscar Griffin,59, place de la Concorde,,Tremblay-en-France,93290,93 ,France
62062,2013-12-13 00:00:00,2013-12-25 00:00:00,2013-12-20 00:00:00,11174,4,Nicholas Robinson,1318 Lasalle Street,,Los Angeles,90012,CA ,United States
62063,2013-12-13 00:00:00,2013-12-25 00:00:00,2013-12-20 00:00:00,16731,6,Nicole White,9003 C St.,,Newton,V2L3W8,BC ,Canada
62064,2013-12-13 00:00:00,2013-12-25 00:00:00,2013-12-20 00:00:00,13444,4,Abby Lopez,6121 Pebble Glen Drive,,Beverly Hills,90210,CA ,United States
62065,2013-12-13 00:00:00,2013-12-25 00:00:00,2013-12-20 00:00:00,12236,8,Kendra Gill,Potsdamer Straße 929,,Hamburg,22001,HE ,Germany
62066,2013-12-13 00:00:00,2013-12-25 00:00:00,2013-12-20 00:00:00,14617,1,Aaron Flores,8225 Northridge Road,,Edmonds,98020,WA ,United States
62067,2013-12-13 00:00:00,2013-12-25 00:00:00,2013-12-20 00:00:00,13029,1,Jennifer Foster,4581 Coggins Drive,,Port Orchard,98366,WA ,United States
62068,2013-12-13 00:00:00,2013-12-25 00:00:00,2013-12-20 00:00:00,19735,4,Mackenzie Reed,7111 Atchinson Stage Ct,# 180,La Jolla,92806,CA ,United States
62069,2013-12-13 00:00:00,2013-12-25 00:00:00,2013-12-20 00:00:00,14656,1,Bryant Fernandez,9610 Moccasin Ct,,Bellingham,98225,WA ,United States
62070,2013-12-13 00:00:00,2013-12-25 00:00:00,2013-12-20 00:00:00,12109,1,Morgan Foster,5537 Broadway,,Spokane,99202,WA ,United States
62071,2013-12-13 00:00:00,2013-12-25 00:00:00,2013-12-20 00:00:00,14501,4,Ruben Prasad,249 Alexander Pl.,,Beverly Hills,90210,CA ,United States
62072,2013-12-13 00:00:00,2013-12-25 00:00:00,2013-12-20 00:00:00,14461,1,Chloe Gonzalez,1348 Montego,,Spokane,99202,WA ,United States
62073,2013-12-13 00:00:00,2013-12-25 00:00:00,2013-12-20 00:00:00,12033,1,Kristen Guo,8452 Dewing Avenue,,Bremerton,98312,WA ,United States
62074,2013-12-13 00:00:00,2013-12-25 00:00:00,2013-12-20 00:00:00,28500,8,Jermaine Gonzalez,Heidestieg Straße 8664,,Berlin,14197,NW ,Germany
62075,2013-12-13 00:00:00,2013-12-25 00:00:00,2013-12-20 00:00:00,19325,8,Kelli Chen,Rotthäuser Weg 66,,München,80074,HE ,Germany
62076,2013-12-13 00:00:00,2013-12-25 00:00:00,2013-12-20 00:00:00,20258,9,Katelyn Ward,5854 Baird Court,# 212,Brisbane,4000,QLD,Australia
62077,2013-12-13 00:00:00,2013-12-25 00:00:00,2013-12-20 00:00:00,13129,9,Joy Ramos,9564 Wiget Lane,,Sunbury,3429,VIC,Australia
62078,2013-12-13 00:00:00,2013-12-25 00:00:00,2013-12-20 00:00:00,11992,9,Tonya Chande,4766 Palm Ave,,Brisbane,4000,QLD,Australia
62079,2013-12-13 00:00:00,2013-12-25 00:00:00,2013-12-20 00:00:00,13645,9,Eugene He,4195 May Way,,Hawthorne,4171,QLD,Australia
62080,2013-12-13 00:00:00,2013-12-25 00:00:00,2013-12-20 00:00:00,23257,4,Charles Stewart,9680 Huston Road,,Fremont,94536,CA ,United States
62081,2013-12-13 00:00:00,2013-12-25 00:00:00,2013-12-20 00:00:00,23266,1,Jessica Watson,4176 Alexander Pl,,Olympia,98501,WA ,United States
62082,2013-12-13 00:00:00,2013-12-25 00:00:00,2013-12-20 00:00:00,22788,4,Jordan Jenkins,2665 B Wildbrook Ct,,Torrance,90505,CA ,United States
