CustomerKey,OriginalCustomerId,Title,FirstName,MiddleName,LastName,BirthDate,MaritalStatus,Suffix,Gender,EmailAddress,YearlyIncome,TotalChildren,NumberChildrenAtHome,EducationLevel,Occupation,IsHomeOwner,CarsOwned,AddressLine1,AddressLine2,City,StateProvinceCode,PostalCode,CountryName,SalesTerritoryId,Phone,DateFirstPurchase,CommuteDistance
18608,18608,,Ian,,Phillips,1969-10-15,M,,M,ian36@adventure-works.com,60000,4,2,Bachelors,Skilled Manual,1,2,4077 St. George Drive,,Woodland Hills,CA,91364,United States,4,115-555-0117,2013-11-25,2-5 Miles
18609,18609,,Alyssa,A,Cook,1980-12-08,M,,F,alyssa29@adventure-works.com,60000,4,2,Bachelors,Skilled Manual,1,2,5509 Newcastle Road,,Portland,OR,97205,United States,1,931-555-0112,2013-11-15,2-5 Miles
18610,18610,,Bailey,,Rivera,1968-07-10,S,,F,bailey14@adventure-works.com,70000,4,2,Bachelors,Professional,0,2,2098 Crown Ct,# 235,Concord,CA,94519,United States,4,642-555-0137,2013-12-26,0-1 Miles
18611,18611,,Taylor,F,Foster,1969-02-24,M,,F,taylor40@adventure-works.com,70000,4,2,Bachelors,Professional,1,2,4948 West 4th St,,Salem,OR,97301,United States,1,551-555-0154,2013-12-05,2-5 Miles
18612,18612,,Alyssa,,Flores,1979-11-16,S,,F,alyssa58@adventure-works.com,70000,0,0,Bachelors,Professional,0,1,4440 Algiers Drive,,Downey,CA,90241,United States,4,903-555-0145,2013-08-20,0-1 Miles
18613,18613,,Cody,,Murphy,1974-05-14,S,,M,cody15@adventure-works.com,70000,0,0,Bachelors,Professional,0,1,8292 Ferndale Lane,,Downey,CA,90241,United States,4,124-555-0161,2013-12-16,2-5 Miles
18614,18614,,Seth,L,Wright,1973-11-12,S,,M,seth28@adventure-works.com,70000,0,0,Bachelors,Professional,0,1,5642 La Orinda Pl,,Newport Beach,CA,92625,United States,4,654-555-0116,2013-12-20,2-5 Miles
18615,18615,,Charles,,Peterson,1979-09-06,S,,M,charles53@adventure-works.com,70000,4,2,Bachelors,Professional,0,2,470 Laurel,,West Covina,CA,91791,United States,4,478-555-0143,2013-12-13,0-1 Miles
18616,18616,,Spencer,A,Butler,1968-08-04,S,,M,spencer16@adventure-works.com,60000,3,2,Graduate Degree,Professional,1,0,4140 Delta View Ln.,,Oakland,CA,94611,United States,4,139-555-0113,2013-11-26,2-5 Miles
18617,18617,,Carlos,,Lopez,1969-01-30,S,,M,carlos41@adventure-works.com,60000,3,2,Graduate Degree,Professional,0,0,1480 Canyon Creek Drive,,Shawnee,BC,V9B 5T2,Canada,6,512-555-0110,2013-04-12,0-1 Miles
18618,18618,,Mitchell,,Rai,1978-05-20,S,,M,mitchell15@adventure-works.com,10000,0,0,Partial High School,Manual,0,2,6, avenue des Laurentides,,Paris,75,75012,France,7,1 (11) 500 555-0179,2014-01-21,0-1 Miles
18619,18619,,Dominic,,Mehta,1978-09-01,M,,M,dominic14@adventure-works.com,40000,1,1,Bachelors,Skilled Manual,1,1,Kappellweg 664,,Salzgitter,HE,38231,Germany,8,1 (11) 500 555-0187,2013-07-13,1-2 Miles
18620,18620,,Randall,A,Navarro,1979-01-15,S,,M,randall11@adventure-works.com,40000,0,0,Graduate Degree,Skilled Manual,0,0,8115 Sunview Terrace,,Reading,ENG,RG7 5H7,United Kingdom,10,1 (11) 500 555-0180,2012-11-26,1-2 Miles
18621,18621,,Cassandra,D,Prasad,1979-04-17,S,,F,cassandra10@adventure-works.com,40000,0,0,Graduate Degree,Skilled Manual,0,0,6288 Melody Dr.,,Wokingham,ENG,RG41 1QW,United Kingdom,10,1 (11) 500 555-0199,2012-11-15,1-2 Miles
18622,18622,,Byron,,Rubio,1978-05-17,S,,M,byron15@adventure-works.com,20000,0,0,Partial High School,Manual,0,2,1148 Thornwood Drive,,Berks,ENG,SL4 1RH,United Kingdom,10,1 (11) 500 555-0158,2013-11-24,0-1 Miles
18623,18623,,Anne,W,Torres,1978-03-06,M,,F,anne13@adventure-works.com,20000,0,0,Partial High School,Manual,0,2,11, rue Philibert-Delorme,,Metz,57,57000,France,7,1 (11) 500 555-0132,2013-08-10,0-1 Miles
18624,18624,,Jay,M,Perez,1983-11-01,S,,M,jay28@adventure-works.com,30000,0,0,High School,Manual,1,1,18, rue Henri Gagnon,,Tremblay-en-France,93,93290,France,7,1 (11) 500 555-0191,2013-03-01,2-5 Miles
18625,18625,,Derrick,C,Moreno,1977-12-11,S,,M,derrick6@adventure-works.com,30000,0,0,High School,Manual,0,1,8942 Sierra Road,,London,ENG,C2H 7AU,United Kingdom,10,1 (11) 500 555-0195,2012-11-13,1-2 Miles
18626,18626,,Tony,S,Pal,1978-03-08,S,,M,tony15@adventure-works.com,40000,2,2,Partial College,Clerical,1,0,Residenz Straße 4,,Frankfurt,BY,91480,Germany,8,1 (11) 500 555-0140,2012-06-23,1-2 Miles
18627,18627,,Kristine,E,Gomez,1983-09-06,S,,F,kristine2@adventure-works.com,40000,2,2,Partial College,Clerical,1,0,3754 Olive Ave.,,London,ENG,E17 6JF,United Kingdom,10,1 (11) 500 555-0173,2012-11-26,1-2 Miles
18628,18628,,Suzanne,,Yang,1977-03-14,S,,F,suzanne6@adventure-works.com,10000,0,0,Partial High School,Manual,0,2,127, rue Lauriston,,Colomiers,31,31770,France,7,1 (11) 500 555-0189,2013-06-02,0-1 Miles
18629,18629,,Martin,L,Srini,1976-08-21,S,,M,martin13@adventure-works.com,20000,0,0,Partial High School,Manual,1,2,7545 Gonzalez Ct,,Newcastle upon Tyne,ENG,NT20,United Kingdom,10,1 (11) 500 555-0166,2013-08-20,1-2 Miles
18630,18630,,Priscilla,,She,1976-08-19,S,,F,priscilla0@adventure-works.com,20000,0,0,Partial High School,Manual,1,2,3535, rue des Grands Champs,,Paris,75,75009,France,7,1 (11) 500 555-0132,2013-12-16,1-2 Miles
18631,18631,,Carly,,Shan,1976-07-04,S,,F,carly10@adventure-works.com,20000,0,0,Partial High School,Manual,0,2,2928 Harmony Way,,York,ENG,Y03 4TN,United Kingdom,10,1 (11) 500 555-0155,2013-12-04,0-1 Miles
18632,18632,,Russell,,Tang,1982-10-05,S,,M,russell8@adventure-works.com,20000,0,0,Partial High School,Manual,0,2,9308 Green Valley Rd.,,High Wycombe,ENG,HP10 9QY,United Kingdom,10,1 (11) 500 555-0110,2013-02-20,1-2 Miles
18633,18633,,Adam,M,Jenkins,1982-09-20,M,,M,adam4@adventure-works.com,30000,0,0,High School,Manual,0,1,7015 F Mt Hood Circle,,Watford,ENG,WA3,United Kingdom,10,1 (11) 500 555-0164,2012-11-20,1-2 Miles
18634,18634,,Veronica,J,Arun,1982-12-10,S,,F,veronica7@adventure-works.com,30000,0,0,High School,Manual,0,1,870, avenue de Malakoff,,Chatou,78,78400,France,7,1 (11) 500 555-0168,2011-11-10,2-5 Miles
18635,18635,,Toni,,Martinez,1977-02-17,S,,F,toni18@adventure-works.com,40000,2,2,Partial College,Clerical,1,1,Celler Weg 304,,Bonn,NW,53131,Germany,8,1 (11) 500 555-0167,2013-02-14,0-1 Miles
18636,18636,,Edgar,C,Chapman,1976-12-12,S,,M,edgar2@adventure-works.com,40000,2,2,Partial College,Clerical,1,1,Winterfeldtstr 35345,,Braunschweig,NW,38001,Germany,8,1 (11) 500 555-0115,2013-08-28,0-1 Miles
18637,18637,,Thomas,A,Sharma,1981-06-05,S,,M,thomas33@adventure-works.com,40000,3,3,Partial College,Clerical,1,0,1462 West Cliff Place,,Metchosin,BC,V9,Canada,6,514-555-0198,2013-03-30,0-1 Miles
18638,18638,,Alyssa,K,Thompson,1979-12-07,S,,F,alyssa15@adventure-works.com,40000,3,3,Partial College,Clerical,1,1,4480 N. Lucile Lane,,Kirkland,WA,98033,United States,1,844-555-0186,2013-11-22,1-2 Miles
18639,18639,,Maria,E,Scott,1980-03-07,S,,F,maria56@adventure-works.com,40000,3,3,Partial College,Clerical,1,2,8459 Leed Court West,,Portland,OR,97205,United States,1,297-555-0131,2013-11-26,1-2 Miles
18640,18640,,Isaac,,James,1979-12-19,M,,M,isaac7@adventure-works.com,30000,0,0,Graduate Degree,Skilled Manual,1,0,2275 Kiska Court,,Issaquah,WA,98027,United States,1,403-555-0159,2013-03-08,0-1 Miles
18641,18641,,Cameron,,Garcia,1981-05-11,S,,M,cameron34@adventure-works.com,40000,3,3,Partial College,Clerical,1,2,7411 Crivello Avenue,,Cliffside,BC,V8Y 1L1,Canada,6,701-555-0114,2013-04-06,1-2 Miles
18642,18642,,Brianna,X,Thompson,1980-09-16,S,,F,brianna14@adventure-works.com,40000,4,4,Partial College,Clerical,1,1,7672 Ashley Way,,Royal Oak,BC,V8X,Canada,6,629-555-0177,2013-05-29,0-1 Miles
18643,18643,,Joshua,A,Thomas,1936-12-22,M,,M,joshua12@adventure-works.com,110000,4,0,Graduate Degree,Professional,1,0,2427 Notre Dame Ave.,,Santa Monica,CA,90401,United States,4,718-555-0181,2013-12-11,0-1 Miles
18644,18644,,Carrie,D,Ruiz,1971-08-15,S,,F,carrie1@adventure-works.com,60000,0,0,Graduate Degree,Skilled Manual,0,0,3300 Country View Lane,,Cliffside,BC,V8Y 1L1,Canada,6,966-555-0146,2013-02-14,0-1 Miles
18645,18645,,Jordan,K,Bryant,1971-09-18,M,,M,jordan15@adventure-works.com,60000,0,0,Graduate Degree,Skilled Manual,1,0,17, rue de la Centenaire,,Olympia,WA,98501,United States,1,371-555-0193,2013-11-07,1-2 Miles
18646,18646,,Blake,L,Adams,1977-03-08,M,,M,blake33@adventure-works.com,60000,0,0,Graduate Degree,Skilled Manual,1,0,6055 Broadway Street,,Beverly Hills,CA,90210,United States,4,590-555-0140,2013-11-16,1-2 Miles
18647,18647,,Christy,,Huang,1958-12-17,S,,F,christy5@adventure-works.com,20000,2,0,High School,Manual,1,2,1028 Green View Court,,Chula Vista,CA,91910,United States,4,454-555-0161,2013-07-06,1-2 Miles
18648,18648,,Hailey,,Torres,1959-12-13,M,,F,hailey13@adventure-works.com,30000,1,0,High School,Clerical,1,1,7308 Star Tree Court,,Burlingame,CA,94010,United States,4,926-555-0159,2013-08-17,2-5 Miles
18649,18649,,Jackson,H,Patterson,1961-02-10,S,,M,jackson13@adventure-works.com,30000,1,0,High School,Clerical,1,2,306 Spring Hill Drive,,Woodland Hills,CA,91364,United States,4,503-555-0182,2013-08-19,1-2 Miles
18650,18650,,Kyle,,Flores,1966-01-30,S,,M,kyle7@adventure-works.com,30000,1,0,High School,Clerical,1,2,9889 Loveridge Circle,,Downey,CA,90241,United States,4,219-555-0111,2013-08-25,1-2 Miles
18651,18651,,Isaiah,A,Mitchell,1971-10-30,M,,M,isaiah35@adventure-works.com,30000,1,0,High School,Clerical,0,2,5014 Steele Drive,,Lynnwood,WA,98036,United States,1,694-555-0195,2013-08-11,1-2 Miles
18652,18652,,Meredith,W,Diaz,1961-03-03,M,,F,meredith25@adventure-works.com,30000,2,0,High School,Clerical,0,2,4387 Linden Land,,Burien,WA,98168,United States,1,275-555-0123,2013-06-29,0-1 Miles
18653,18653,,Emmanuel,D,Madan,1971-10-03,M,,M,emmanuel7@adventure-works.com,30000,2,0,High School,Clerical,0,2,3457 Bel Air Drive,,Bremerton,WA,98312,United States,1,327-555-0159,2013-09-05,1-2 Miles
18654,18654,,Thomas,A,Lopez,1960-12-15,M,,M,thomas57@adventure-works.com,40000,1,0,Partial College,Clerical,1,1,8574 Hidden Oak Ct.,,Mill Valley,CA,94941,United States,4,429-555-0115,2013-11-11,0-1 Miles
18655,18655,,Eric,R,Diaz,1961-04-07,M,,M,eric29@adventure-works.com,40000,1,0,Partial College,Clerical,1,1,2587 Windmill Way,,Kirkland,WA,98033,United States,1,321-555-0190,2013-11-28,0-1 Miles
18656,18656,,Charles,K,Clark,1961-10-22,S,,M,charles23@adventure-works.com,30000,2,0,High School,Skilled Manual,1,2,4855 James Court,,Beverly Hills,CA,90210,United States,4,930-555-0113,2013-09-04,1-2 Miles
18657,18657,,Alex,M,Morgan,1962-05-23,M,,M,alex17@adventure-works.com,30000,2,0,High School,Skilled Manual,0,2,6341 Darnett Circle,,Lakewood,CA,90712,United States,4,136-555-0132,2013-04-10,0-1 Miles
18658,18658,,Dalton,,Turner,1962-02-02,M,,M,dalton39@adventure-works.com,30000,2,0,High School,Skilled Manual,1,2,530 Northridge Drive,,Spokane,WA,99202,United States,1,125-555-0153,2013-07-26,1-2 Miles
18659,18659,,Jasmine,A,Thompson,1961-12-01,M,,F,jasmine13@adventure-works.com,40000,1,0,Partial College,Clerical,1,1,5834 Vloching Circle,,Los Angeles,CA,90012,United States,4,943-555-0196,2013-05-11,0-1 Miles
18660,18660,,Cristina,A,Anand,1962-04-22,M,,F,cristina19@adventure-works.com,40000,1,0,Partial College,Clerical,1,1,8339 Auburn,,Coronado,CA,92118,United States,4,987-555-0197,2013-11-16,1-2 Miles
18661,18661,,Daniel,E,Walker,1963-05-31,M,,M,daniel14@adventure-works.com,30000,2,0,High School,Skilled Manual,0,2,5349 Keller Ridge Dr.,,Sedro Woolley,WA,98284,United States,1,567-555-0141,2013-10-07,0-1 Miles
18662,18662,,Kyle,,Sharma,1963-05-17,M,,M,kyle26@adventure-works.com,30000,2,0,High School,Skilled Manual,1,2,9503 Clark Creek Lane,,Daly City,CA,94015,United States,4,365-555-0137,2013-11-09,1-2 Miles
18663,18663,,Jason,C,Flores,1962-09-21,M,,M,jason9@adventure-works.com,30000,2,0,High School,Skilled Manual,0,2,8908 The Trees Drive,,Mill Valley,CA,94941,United States,4,789-555-0146,2013-07-24,0-1 Miles
18664,18664,,Robert,C,Long,1973-08-14,M,,M,robert23@adventure-works.com,30000,2,0,High School,Skilled Manual,1,2,1549 Wildewood Dr,,Renton,WA,98055,United States,1,925-555-0172,2013-02-02,1-2 Miles
18665,18665,,Olivia,,Brooks,1962-10-22,M,,F,olivia45@adventure-works.com,30000,2,0,High School,Skilled Manual,0,2,7427 Grove Way,,Burien,WA,98168,United States,1,571-555-0175,2013-08-01,0-1 Miles
18666,18666,,Jordyn,K,Henderson,1968-11-08,S,,F,jordyn4@adventure-works.com,30000,2,0,High School,Skilled Manual,1,2,7428 Donegal Court,,Lynnwood,WA,98036,United States,1,562-555-0160,2013-06-27,1-2 Miles
18667,18667,,Kelli,E,Ma,1968-05-08,S,,F,kelli17@adventure-works.com,30000,2,0,High School,Skilled Manual,1,2,1568 Skyline Dr.,,Berkeley,CA,94704,United States,4,909-555-0180,2013-10-02,1-2 Miles
18668,18668,,Brian,J,Sanders,1962-11-14,M,,M,brian15@adventure-works.com,30000,2,0,High School,Skilled Manual,0,2,3793 Apollo Way,,Lake Oswego,OR,97034,United States,1,863-555-0178,2014-01-24,0-1 Miles
18669,18669,,Adam,,Griffin,1964-06-10,M,,M,adam17@adventure-works.com,40000,2,0,Partial College,Clerical,1,1,5520 Massolo Drive,,Palo Alto,CA,94303,United States,4,531-555-0124,2013-08-08,0-1 Miles
18670,18670,,Melanie,L,Bryant,1969-06-30,M,,F,melanie5@adventure-works.com,40000,2,0,Partial College,Clerical,1,1,2634 Yosemite Circle,,Beverly Hills,CA,90210,United States,4,431-555-0174,2013-11-10,1-2 Miles
18671,18671,,Melanie,,Kelly,1964-04-11,M,,F,melanie13@adventure-works.com,80000,5,0,Graduate Degree,Skilled Manual,1,0,2345 Firestone Drive,,San Carlos,CA,94070,United States,4,735-555-0127,2013-03-08,0-1 Miles
18672,18672,,Anthony,,Lewis,1964-04-05,M,,M,anthony7@adventure-works.com,80000,5,0,Graduate Degree,Skilled Manual,1,0,1877 Turner Dr.,,Torrance,CA,90505,United States,4,855-555-0132,2013-08-22,1-2 Miles
18673,18673,,James,M,Green,1969-08-21,M,,M,james63@adventure-works.com,80000,4,0,Graduate Degree,Skilled Manual,0,0,5672 San Jose Ave.,,Beverly Hills,CA,90210,United States,4,550-555-0139,2013-07-10,0-1 Miles
18674,18674,,Isabelle,C,Bennett,1969-03-16,S,,F,isabelle1@adventure-works.com,80000,4,0,Graduate Degree,Skilled Manual,0,0,6907 Lagoon Court,,Westminster,BC,V3L 1E7,Canada,6,152-555-0140,2013-05-27,0-1 Miles
18675,18675,,Abigail,,Martin,1975-10-31,M,,F,abigail55@adventure-works.com,60000,4,0,Graduate Degree,Skilled Manual,1,0,370 Pine Creek Way,,Grossmont,CA,91941,United States,4,896-555-0194,2013-04-14,0-1 Miles
18676,18676,,Jesse,E,Young,1964-09-03,M,,M,jesse41@adventure-works.com,60000,4,0,Graduate Degree,Skilled Manual,1,0,5744 Medina Dr.,,Lynnwood,WA,98036,United States,1,251-555-0175,2013-05-05,1-2 Miles
18677,18677,,Logan,,Shan,1964-11-04,M,,M,logan4@adventure-works.com,60000,4,0,Graduate Degree,Skilled Manual,1,0,5361 Hungry Road,,Cliffside,BC,V8Y 1L1,Canada,6,426-555-0175,2013-02-03,0-1 Miles
18678,18678,,Sean,,Watson,1970-11-05,S,,M,sean7@adventure-works.com,60000,4,0,Graduate Degree,Skilled Manual,1,0,4233 Bonita Ave.,,Spring Valley,CA,91977,United States,4,347-555-0186,2013-06-15,1-2 Miles
18679,18679,,Seth,C,Wood,1978-01-23,S,,M,seth50@adventure-works.com,50000,0,0,Graduate Degree,Skilled Manual,1,0,2306 Hillridge Way,,Renton,WA,98055,United States,1,313-555-0183,2013-11-20,1-2 Miles
18680,18680,,David,,Shan,1979-05-03,M,,M,david62@adventure-works.com,40000,1,0,Graduate Degree,Skilled Manual,1,0,8483 Temple Court,,Bellflower,CA,90706,United States,4,628-555-0180,2013-11-03,0-1 Miles
18681,18681,,Jacqueline,,Griffin,1979-04-20,M,,F,jacqueline21@adventure-works.com,40000,1,0,Graduate Degree,Skilled Manual,1,0,7626 Oxford Place,,Lemon Grove,CA,91945,United States,4,868-555-0145,2013-03-24,0-1 Miles
18682,18682,,Emily,A,Bennett,1979-01-05,M,,F,emily26@adventure-works.com,40000,1,0,Graduate Degree,Skilled Manual,1,0,2976 York Dr.,,Lincoln Acres,CA,91950,United States,4,535-555-0133,2013-09-26,0-1 Miles
18683,18683,,Robert,T,Walker,1979-02-20,M,,M,robert83@adventure-works.com,40000,1,0,Graduate Degree,Skilled Manual,1,0,6489 Kentucky Drive,,Santa Cruz,CA,95062,United States,4,878-555-0163,2013-06-07,1-2 Miles
18684,18684,,Makayla,D,Watson,1979-03-04,M,,F,makayla0@adventure-works.com,60000,1,0,Graduate Degree,Skilled Manual,1,0,7981 Center Avenue,,Spring Valley,CA,91977,United States,4,751-555-0124,2013-11-13,1-2 Miles
18685,18685,,Sean,G,Rogers,1976-11-24,M,,M,sean27@adventure-works.com,60000,1,0,Graduate Degree,Skilled Manual,0,0,8524 Parkside Dr.,,Newton,BC,V2L3W8,Canada,6,277-555-0113,2013-07-20,0-1 Miles
18686,18686,,Logan,,Coleman,1982-10-09,S,,M,logan8@adventure-works.com,60000,1,0,Graduate Degree,Skilled Manual,1,0,6607 Panoramic Avenue,,Port Hammond,BC,V6B 3P7,Canada,6,107-555-0161,2013-03-28,1-2 Miles
18687,18687,,Olivia,C,Smith,1982-01-16,M,,F,olivia0@adventure-works.com,60000,1,0,Graduate Degree,Skilled Manual,1,0,7728 Morengo Court,,Burlingame,CA,94010,United States,4,373-555-0118,2013-02-09,1-2 Miles
18688,18688,,Antonio,,Barnes,1969-01-06,M,,M,antonio3@adventure-works.com,70000,5,4,Graduate Degree,Professional,1,0,7228 Caravelle Ct.,,Port Orchard,WA,98366,United States,1,224-555-0112,2013-08-16,2-5 Miles
18689,18689,,Miguel,,Miller,1963-12-29,M,,M,miguel5@adventure-works.com,80000,5,4,Graduate Degree,Professional,1,0,4293 Concord Ct.,,Everett,WA,98201,United States,1,397-555-0155,2013-06-08,0-1 Miles
18690,18690,,Carlos,C,Rivera,1934-10-06,M,,M,carlos19@adventure-works.com,40000,2,0,Bachelors,Professional,1,1,4625 Westcliffe Place,,Bremerton,WA,98312,United States,1,736-555-0137,2013-10-17,0-1 Miles
18691,18691,,Claudia,,Zheng,1980-03-20,M,,F,claudia17@adventure-works.com,90000,1,0,Graduate Degree,Management,1,0,7202 Sun View Court,,Lane Cove,NSW,1597,Australia,9,1 (11) 500 555-0191,2011-06-28,0-1 Miles
18692,18692,,Preston,G,Mehta,1980-02-07,M,,M,preston13@adventure-works.com,90000,1,0,Graduate Degree,Management,1,0,2228 Ashford Court,,Lavender Bay,NSW,2060,Australia,9,1 (11) 500 555-0118,2011-06-23,0-1 Miles
18693,18693,,Ann,M,Subram,1974-12-17,S,,F,ann18@adventure-works.com,90000,1,0,Graduate Degree,Management,1,0,1592 Working Drive,,Caloundra,QLD,4551,Australia,9,1 (11) 500 555-0178,2011-06-07,0-1 Miles
18694,18694,,Derrick,,Gomez,1975-01-18,M,,M,derrick1@adventure-works.com,90000,1,0,Graduate Degree,Management,1,0,2460 Tanager Court,,Newcastle,NSW,2300,Australia,9,1 (11) 500 555-0123,2011-06-02,0-1 Miles
18695,18695,,Aaron,C,Diaz,1975-05-04,M,,M,aaron21@adventure-works.com,90000,2,0,Bachelors,Professional,1,0,9413 Maria Vega Court,,Melton,VIC,3337,Australia,9,1 (11) 500 555-0130,2011-06-01,1-2 Miles
18696,18696,,Mindy,W,Black,1975-03-24,M,,F,mindy25@adventure-works.com,100000,1,0,Graduate Degree,Management,1,0,9063 Vista Aven.,,Hervey Bay,QLD,4655,Australia,9,1 (11) 500 555-0179,2011-06-12,0-1 Miles
18697,18697,,Tara,S,Lal,1973-12-02,S,,F,tara8@adventure-works.com,60000,2,2,Bachelors,Professional,0,1,2800 San Ramon Road,,Lane Cove,NSW,1597,Australia,9,1 (11) 500 555-0161,2011-06-18,0-1 Miles
18698,18698,,Jaclyn,S,Chande,1974-01-03,S,,F,jaclyn38@adventure-works.com,60000,2,2,Bachelors,Professional,1,1,3847 Larch Ct,,Newcastle,NSW,2300,Australia,9,1 (11) 500 555-0190,2011-06-24,2-5 Miles
18699,18699,,Blake,S,Griffin,1979-10-14,M,,M,blake68@adventure-works.com,60000,2,2,Bachelors,Professional,1,1,2107 Cardinal,,Gold Coast,QLD,4217,Australia,9,1 (11) 500 555-0197,2011-06-22,0-1 Miles
18700,18700,,Ernest,C,Zhao,1974-04-05,S,,M,ernest10@adventure-works.com,60000,2,2,Bachelors,Professional,0,1,1162 Relief Valley Ct,,Seaford,VIC,3198,Australia,9,1 (11) 500 555-0174,2011-06-08,0-1 Miles
18701,18701,,Kenneth,J,Lal,1974-01-30,S,,M,kenneth8@adventure-works.com,60000,2,2,Bachelors,Professional,1,1,2775 Robinson Ave.,,Sunbury,VIC,3429,Australia,9,1 (11) 500 555-0121,2011-06-18,2-5 Miles
18702,18702,,Adriana,,Smith,1973-10-06,S,,F,adriana9@adventure-works.com,60000,2,2,Bachelors,Professional,1,1,280 Plymouth Dr.,,Coffs Harbour,NSW,2450,Australia,9,1 (11) 500 555-0132,2011-06-29,2-5 Miles
18703,18703,,Vincent,A,Huang,1978-09-06,S,,M,vincent6@adventure-works.com,60000,2,2,Bachelors,Professional,0,1,6897 Deerfield Dr.,,Hawthorne,QLD,4171,Australia,9,1 (11) 500 555-0119,2011-06-10,0-1 Miles
18704,18704,,Lacey,N,Goel,1972-08-20,M,,F,lacey8@adventure-works.com,70000,5,5,Bachelors,Professional,1,3,1687 Chaparral Court,,Springwood,NSW,2777,Australia,9,1 (11) 500 555-0185,2013-03-19,10+ Miles
18705,18705,,Karl,,Goel,1973-02-24,M,,M,karl20@adventure-works.com,70000,5,5,Bachelors,Professional,1,3,9039 Blocking Ct.,,East Brisbane,QLD,4169,Australia,9,1 (11) 500 555-0149,2013-05-24,10+ Miles
18706,18706,,Darryl,,Zheng,1974-11-16,S,,M,darryl19@adventure-works.com,110000,1,0,Graduate Degree,Management,1,1,995 Roundtree Place,,Goulburn,NSW,2580,Australia,9,1 (11) 500 555-0118,2011-07-16,2-5 Miles
18707,18707,,Marshall,D,She,1974-10-26,M,,M,marshall21@adventure-works.com,110000,1,0,Graduate Degree,Management,1,1,3140 Park Tree Ct,,Hobart,TAS,7001,Australia,9,1 (11) 500 555-0120,2013-02-20,5-10 Miles
18708,18708,,Micah,,Zhao,1975-05-24,M,,M,micah21@adventure-works.com,120000,1,0,Graduate Degree,Management,1,0,971 Harness Circle,,Milsons Point,NSW,2061,Australia,9,1 (11) 500 555-0120,2011-07-09,0-1 Miles
18709,18709,,Darren,A,Hernandez,1974-12-04,M,,M,darren25@adventure-works.com,130000,1,0,Graduate Degree,Management,1,0,2234 Stimel Dr.,,South Melbourne,VIC,3205,Australia,9,1 (11) 500 555-0184,2011-07-29,0-1 Miles
18710,18710,,Ricardo,,Xie,1975-02-18,M,,M,ricardo3@adventure-works.com,130000,1,0,Graduate Degree,Management,1,0,1454 Colton Ln,,St. Leonards,NSW,2065,Australia,9,1 (11) 500 555-0172,2011-07-07,2-5 Miles
18711,18711,,Emma,L,Diaz,1972-11-10,S,,F,emma67@adventure-works.com,70000,5,5,Bachelors,Professional,1,4,473 Akyn Rock Drive,,Geelong,VIC,3220,Australia,9,1 (11) 500 555-0144,2013-09-17,10+ Miles
18712,18712,,Glenn,J,Guo,1972-02-07,M,,M,glenn19@adventure-works.com,80000,5,5,Graduate Degree,Management,0,3,631 Elliott Dr.,,Rockhampton,QLD,4700,Australia,9,1 (11) 500 555-0115,2013-03-29,0-1 Miles
